language_no	predicate_no	verb	X	Y	locus	valency_pattern	sentence	glosses_en	back_translation_en	comms	glosses_ru	back_translation_ru	verb_original_orthography	sentence_original_orthography
82	42	dassi	NOM	ACC	TR	TR								
82	43	jååge-minie	NOM	ACC	TR	TR								
82	44	tjööpk-i	NOM	ACC	TR	TR								
82	45	garmede	NOM	ACC	TR	TR								
82	46	eatsa	NOM	ACC	TR	TR								
82	47	saevehte	NOM	COM	Y	NOM_COM								
82	48	niekede	NOM	GENbijre	Y	NOM_GENbijre								
82	49	biess-i	NOM	ACC	TR	TR								
82	50	tjaaka	NOM	ACC	TR	TR								
82	51	gahtja	ACC	NOM	X	ACC_NOM								
82	52	päsjva	NOM	ACC	TR	TR								
82	53	låevtie-ji	NOM	ACC	TR	TR								
82	54	diev-i	NOM	ELA	Y	NOM_ELA								
82	55	gaavn-i	NOM	ACC	TR	TR								
82	56	fååtes-e	NOM	ACC	TR	TR								
82	57	asjvoste	NOM	ACC	TR	TR								
82	58	lyjhkie	NOM	ACC	TR	TR								
82	59	daarpesje	NOM	ACC	TR	TR								
82	60	leah 	NOM	GENbijrejargan 	Y	NOM_GENbijrejargan								
82	61	aajmene	*	*	*									
82	62	vaestied-i	NOM	ACC	TR	TR								
82	63	rihpest-i	NOM	ACC	TR	TR								
82	64	*	*	*	*									
82	65	sjidt-i	NOM	GENmanngan	Y	NOM_GENmanngan								
82	66	*	*	*	*									
82	67	hepsie-h	NOM	ELA	Y	NOM_ELA								
82	68	vaadtja	NOM	GENraaste	Y	NOM_GENraaste								
82	69	laavla-ji	NOM	ACC	TR	TR								
82	70	tjaelie-ji	NOM	ACC	TR	TR								
82	71	jovk-i	NOM	ACC	TR	TR								
82	72	sjalkede	NOM	ACC	TR	TR								
82	73	sjeahta	NOM	ILL	Y	NOM_ILL								
82	74	leehp-i	NOM	ACC	TR	TR								
82	75	gaptja	NOM	ACC	TR	TR								
82	76	majhta	NOM	ACC	TR	TR								
82	77	viehked-i	NOM	ACC	TR	TR								
82	78	gårkå	NOM	ACC	TR	TR								
82	79	leek-i	NOM	ACC	TR	TR								
82	80	tjoehpede	NOM	COM	Y	NOM_COM								
82	81	dabran-i	NOM	ILL	Y	NOM_ILL								
82	82	dass-i	NOM	GENvuestie	Y	NOM_GENvuestie								
82	83	feejjen sjidt-i	NOM	GENavteste	Y	NOM_GENavteste								
82	84	soptseste	NOM	COM	Y	NOM_COM								
82	85	baersield-i	NOM	ACC	TR	TR								
82	86	gahtjed-i	NOM	ACC	TR	TR								
82	87	reerie	NOM	ACC	TR	TR								
82	88	sorkese	NOM	ACC	TR	TR								
82	89	doerede	NOM	ACC	TR	TR								
82	90	tjöödtjest-i	NOM	ELA	Y	NOM_ELA								
82	91	goltele	NOM	ACC	TR	TR								
82	92	goltele	NOM	ACC	TR	TR								
82	93	gåvla	NOM	ACC	TR	TR								
82	94	*	*	*	*									
82	95	vuartesje	NOM	ACC	TR	TR								
82	96	sjigk-i	NOM	ACC	TR	TR								
82	97	niekede	NOM	GENbijre	Y	NOM_GENbijre								
82	98	*	*	*	*									
82	99	traakeste	NOM	COM	Y	NOM_COM								
82	100	*	*	*	*									
82	101	skööht-i	NOM	ACC	TR	TR								
82	102	gurkie	NOM	ACC	TR	TR								
82	103	dass-i	NOM	ACC	TR	TR								
82	104	*	*	*	*									
82	105	bovv-i	NOM	ACC	TR	TR								
82	106	tjååskel-i	NOM	ACC	TR	TR								
82	107	tjuvliest-i	NOM	ACC	TR	TR								
82	108	lohk-i	NOM	ACC	TR	TR								
82	109	svihtj-i	NOM	ACC	TR	TR								
82	110	heevehte	NOM	ACC	TR	TR								
82	111	*	*	*	*									
82	112	lea madtjeles	NOM	COM	Y	NOM_COM								
82	113	iehtse-gååt-i	NOM	ACC	TR	TR								
82	114	jaahka	NOM	ACC	TR	TR								
82	115	*	*	*	*									
82	116	ååvete	NOM	ACC	TR	TR								
82	117	måarehke	NOM	ILL	Y	NOM_ILL								
82	118	*	*	*	*									
82	119	lyjhkoe	NOM	ACC	TR	TR								
82	120	*	*	*	*									
82	121	*	*	*	*									
82	122	måaskan sjidteme	NOM	ILL	Y	NOM_ILL								
82	123	måaskan sjidteme	NOM	ILL	Y	NOM_ILL								
82	124	aarkeda-mme	NOM	ACC	TR	TR								
82	125	*	*	*	*									
82	126	*	*	*	*									
82	127	*	*	*	*									
82	128	naskas sjädta	NOM	ACC	TR	TR								
82	129	*	*	*	*									
82	130	käinn	*	*	*									
49	1	wàtú	POSS.OBJ	SBJ	X	POSS.OBJ_SBJ								
49	2	rágà	OBJ	SBJ	X	OBJ_SBJ								
49	3	kànú	SBJ	yi	Y	SBJ_yi								
49	4	sédì 	SBJ	OBJ	TR	TR								
49	5	bágá	OBJ	SBJ	X	OBJ_SBJ								
49	6	qáwà	*	*	*									
49	7	sáxú	SBJ	yi	Y	SBJ_yi								
49	8	wùtú 	SBJ	OBJ	TR	TR								
49	9	ŋàrí	SBJ	OBJ	TR	TR								
49	10	*	*	*	*									
49	11	gèmú 	*	*	*									
49	12	ró 	SBJ	yi	Y	SBJ_yi								
49	13	qósó	SBJ	OBJ	TR	TR								
49	14	búgú	SBJ	yi	Y	SBJ_yi								
49	15	gèngé	SBJ	OBJ	TR	TR								
49	16	gòròbìndí	SBJ	OBJ	TR	TR								
49	17	kò/kó	SBJ	da	Y	SBJ_da								
49	18	*	*	*	*									
49	19	légè 	SBJ	yi	Y	SBJ_yi								
49	20	qámú	SBJ	OBJ	TR	TR								
49	21	kìñé 	SBJ	yi	Y	SBJ_yi								
49	22	kátì	SBJ	yi	Y	SBJ_yi								
49	23	gàjá	*	*	*									
49	24	*	*	*	*									
49	25	sínmè 	SBJ	yi	Y	SBJ_yi								
49	26	yígá	SBJ	OBJ	TR	TR								
49	27	bíyí	SBJ	OBJ	TR	TR								
49	28	dùgú 	SBJ	OBJ	TR	TR								
49	29	mùngú	SBJ	yi	Y	SBJ_yi								
49	30	*	*	*	*									
49	31	qírí 	SBJ	OBJ	TR	TR								
49	32	tù/tú	SBJ	OBJ	TR	TR								
49	33	tù/tú	SBJ	OBJ	TR	TR								
49	34	tímí	SBJ	OBJ	TR	TR								
49	35	gòorí	SBJ	OBJ	TR	TR								
49	36	dàbárì	SBJ	OBJ	TR	TR								
49	37	sòyí	SBJ	yi	Y	SBJ_yi								
49	38	wá	maxa	SBJ	X	maxa_SBJ								
49	39	mùndú	SBJ	OBJ	TR	TR								
49	40	péntírí 	SBJ	OBJ	TR	TR								
49	41	qíñí 	SBJ	OBJ	TR	TR								
49	42	bònó	*	*	*									
49	43	rágà 	SBJ	OBJ	TR	TR								
49	44	qósó	SBJ	OBJ	TR	TR								
49	45	jàkkí	SBJ	OBJ	TR	TR								
49	46	qànú 	SBJ	OBJ	TR	TR								
49	47	yònkó 	SBJ	OBJ	TR	TR								
49	48	*	*	*	*									
49	49	yánqí 	SBJ	OBJ	TR	TR								
49	50	róndí 	SBJ	OBJ	TR	TR								
49	51	*	*	*	*									
49	52	*	*	*	*									
49	53	qénú 	SBJ	yi	Y	SBJ_yi								
49	54	hógú	SBJ	yi	Y	SBJ_yi								
49	55	ñì/ñí	SBJ	OBJ	TR	TR								
49	56	kòntó 	yi	SBJ	X	yi_SBJ								
49	57	qóní 	SBJ	OBJ	TR	TR								
49	58	línŋí 	da	SBJ	X	da_SBJ								
49	59	*	*	*	*									
49	60	kòorí	SBJ	OBJ	TR	TR								
49	61	tóxó	maxa	SBJ	X	maxa_SBJ								
49	62	jáabì	SBJ	OBJ	TR	TR								
49	63	ŋùñí 	SBJ	OBJ	TR	TR								
49	64	*	*	*	*									
49	65	léelàntá 	SBJ	yi	Y	SBJ_yi								
49	66	kòbí	SBJ	OBJ	TR	TR								
49	67	*	*	*	*									
49	68	kárá	SBJ	OBJ	TR	TR								
49	69	sùugú 	SBJ	OBJ	TR	TR								
49	70	sáhà 	SBJ	OBJ	TR	TR								
49	71	mìní	SBJ	OBJ	TR	TR								
49	72	qàjá 	SBJ	OBJ	TR	TR								
49	73	gèmú	*	*	*									
49	74	wàrá 	SBJ	OBJ	TR	TR								
49	75	qúhú 	SBJ	OBJ	TR	TR								
49	76	*	*	*	*									
49	77	dèemá 	SBJ	OBJ	TR	TR								
49	78	hàámù 	SBJ	OBJ	TR	TR								
49	79	qénú 	SBJ	yi	Y	SBJ_yi								
49	80	kútú	SBJ	ti.yi	Y	SBJ_ti.yi								
49	81	màlí 	SBJ	yi	Y	SBJ_yi								
49	82	*	*	*	*									
49	83	ñáxálí 	SBJ	yi	Y	SBJ_yi								
49	84	sèhé 	SBJ	da	Y	SBJ_da								
49	85	sàará 	SBJ	OBJ	TR	TR								
49	86	yèrèndí 	SBJ	OBJ	TR	TR								
49	87	màrá 	SBJ	OBJ	TR	TR								
49	88	*	*	*	*									
49	89	bàtú 	SBJ	OBJ	TR	TR								
49	90	yànqá 	SBJ	yi	Y	SBJ_yi								
49	91	térínká 	SBJ	OBJ	TR	TR								
49	92	térínká	SBJ	OBJ	TR	TR								
49	93	mùgú 	SBJ	OBJ	TR	TR								
49	94	kólóncé 	*	*	*									
49	95	háyí 	SBJ	OBJ	TR	TR								
49	96	wùtú kànmún ŋà	SBJ	OBJ	TR	TR								
49	97	kùyí 	SBJ	OBJ	TR	TR								
49	98	dùnŋé 	SBJ	da	Y	SBJ_da								
49	99	sónqò	*	*	*									
49	100	*	*	*	*									
49	101	máráhàn kátú 	SBJ	yi	Y	SBJ_yi								
49	102	jòxú 	SBJ	OBJ	TR	TR								
49	103	sánkú	*	*	*									
49	104	yóolè 	SBJ	yi	Y	SBJ_yi								
49	105	kàrí	SBJ	OBJ	TR	TR								
49	106	kátú	SBJ	OBJ	TR	TR								
49	107	sùgú	SBJ	OBJ	TR	TR								
49	108	qàrá 	SBJ	OBJ	TR	TR								
49	109	yònkó	SBJ	OBJ	TR	TR								
49	110	dàró 	SBJ	OBJ	TR	TR								
49	111	ñéxú 	SBJ	yi	Y	SBJ_yi								
49	112	sáxú 	SBJ	yi	Y	SBJ_yi								
49	113	qànú 	SBJ	OBJ	TR	TR								
49	114	sáxú 	SBJ	yi	Y	SBJ_yi								
49	115	hínnè 	SBJ	yi	Y	SBJ_yi								
49	116	súuxè 	SBJ	yi	Y	SBJ_yi								
49	117	bútú 	SBJ	wure	Y	SBJ_wure								
49	118	làsámè 	SBJ	yi	Y	SBJ_yi								
49	119	línŋí	da	SBJ	X	da_SBJ								
49	120	dàxámù	SBJ	OBJ	TR	TR								
49	121	mùllá	SBJ	OBJ	TR	TR								
49	122	bútú 	SBJ	wure	Y	SBJ_wure								
49	123	*	*	*	*									
49	124	sùnòndí 	SBJ	OBJ	TR	TR								
49	125	làsámè 	SBJ	yi	Y	SBJ_yi								
49	126	nèxú 	SBJ	yi	Y	SBJ_yi								
49	127	sùnó	SBJ	yi	Y	SBJ_yi								
49	128	bútú 	SBJ	wure	Y	SBJ_wure								
49	129	qànú 	SBJ	OBJ	TR	TR								
49	130	yàagú 	SBJ	yi	Y	SBJ_yi								
6	1		GEN	NOM	X	GEN_NOM								
6	2		*	*	*									
6	3		NOM	ABL	Y	NOM_ABL								
6	4		NOM	ACC	TR	TR								
6	5		GEN	NOM	X	GEN_NOM								
6	6		NOM	COM	Y	NOM_COM								
6	7		NOM	DAT	Y	NOM_DAT								
6	8		NOM	ACC	TR	TR								
6	9		NOM	ACC	TR	TR								
6	10		NOM	DAT	Y	NOM_DAT								
6	11		NOM	COM	Y	NOM_COM								
6	12		NOM	ALL1	Y	NOM_ALL1								
6	13		NOM	ACC	TR	TR								
6	14		NOM	ABL	Y	NOM_ABL								
6	15		NOM	ACC	TR	TR								
6	16		NOM	ACC	TR	TR								
6	17		NOM	DAT	Y	NOM_DAT								
6	18		NOM	ACC	TR	TR								
6	19		NOM	DAT	Y	NOM_DAT								
6	20		NOM	ACC	TR	TR								
6	21		NOM	ALL1	Y	NOM_ALL1								
6	22		NOM	LOC	Y	NOM_LOC								
6	23		NOM	COM	Y	NOM_COM								
6	24		NOM	COM	Y	NOM_COM								
6	25		NOM	GENdugajynda	Y	NOM_GENdugajynda								
6	26		NOM	ACC	TR	TR								
6	27		NOM	ACC	TR	TR								
6	28		NOM	ACC	TR	TR								
6	29		NOM	GENdugajynda	Y	NOM_GENdugajynda								
6	30		NOM	ABL	Y	NOM_ABL								
6	31		NOM	ACC	TR	TR								
6	32		NOM	COM	Y	NOM_COM								
6	33		NOM	ACC	TR	TR								
6	34		NOM	LOC	Y	NOM_LOC								
6	35		NOM	ABL	Y	NOM_ABL								
6	36		NOM	ACC	TR	TR								
6	37		NOM	ACC	TR	TR								
6	38		LOC	NOM	X	LOC_NOM								
6	39		NOM	ACC	TR	TR								
6	40		NOM	ACC	TR	TR								
6	41		NOM	ACC	TR	TR								
6	42		NOM	NOM(NO.AGR)	Y	NOM_NOM(NO.AGR)								
6	43		NOM	ACC	TR	TR								
6	44		NOM	ACC	TR	TR								
6	45		NOM	DAT	Y	NOM_DAT								
6	46		NOM	DAT	Y	NOM_DAT								
6	47		NOM	COM	Y	NOM_COM								
6	48		NOM	GENdugajynda	Y	NOM_GENdugajynda								
6	49		NOM	ACC	TR	TR								
6	50		NOM	ACC	TR	TR								
6	51		ACC	NOM(NO.AGR)	XY	ACC_NOM(NO.AGR)								
6	52		NOM	DAT	Y	NOM_DAT								
6	53		NOM	ALL1	Y	NOM_ALL1								
6	54		NOM	COM	Y	NOM_COM								
6	55		NOM	ACC	TR	TR								
6	56		DAT	NOM(NO.AGR)	XY	DAT_NOM(NO.AGR)								
6	57		NOM	ACC	TR	TR								
6	58		DAT	NOM	X	DAT_NOM								
6	59		DAT	NOM	X	DAT_NOM								
6	60		NOM	ACC	TR	TR								
6	61		LOC	NOM	X	LOC_NOM								
6	62		NOM	ALL1	Y	NOM_ALL1								
6	63		NOM	ACC	TR	TR								
6	64		NOM	ABL	Y	NOM_ABL								
6	65		NOM	ABL	Y	NOM_ABL								
6	66		NOM	ACC	TR	TR								
6	67		NOM	COM	Y	NOM_COM								
6	68		NOM	ACC	TR	TR								
6	69		NOM	ACC	TR	TR								
6	70		NOM	ACC	TR	TR								
6	71		NOM	ACC	TR	TR								
6	72		NOM	ACC	TR	TR								
6	73		NOM	DAT	Y	NOM_DAT								
6	74		NOM	ACC	TR	TR								
6	75		NOM	ACC	TR	TR								
6	76		NOM	ACC	TR	TR								
6	77		NOM	DAT	Y	NOM_DAT								
6	78		NOM	ACC	TR	TR								
6	79		NOM	DAT	Y	NOM_DAT								
6	80		NOM	COM	Y	NOM_COM								
6	81		NOM	ALL1	Y	NOM_ALL1								
6	82		NOM	DAT	Y	NOM_DAT								
6	83		NOM	DAT	Y	NOM_DAT								
6	84		NOM	COM	Y	NOM_COM								
6	85		NOM	ACC	TR	TR								
6	86		NOM	ACC	TR	TR								
6	87		NOM	ACC	TR	TR								
6	88		NOM	ACC	TR	TR								
6	89		NOM	GENsoonda	Y	NOM_GENsoonda								
6	90		NOM	ABL	Y	NOM_ABL								
6	91		NOM	ACC	TR	TR								
6	92		NOM	ACC	TR	TR								
6	93		NOM	ACC	TR	TR								
6	94		NOM	COM	Y	NOM_COM								
6	95		NOM	ALL1	Y	NOM_ALL1								
6	96		NOM	ACC	TR	TR								
6	97		DAT	NOM	X	DAT_NOM								
6	98		NOM	COM	Y	NOM_COM								
6	99		NOM	COM	Y	NOM_COM								
6	100		NOM	NOM(NO.AGR)	Y	NOM_NOM(NO.AGR)								
6	101		NOM	ALL1	Y	NOM_ALL1								
6	102		NOM	ACC	TR	TR								
6	103		NOM	ACC	TR	TR								
6	104		NOM	ALL1	Y	NOM_ALL1								
6	105		NOM	ACC	TR	TR								
6	106		NOM	ACC	TR	TR								
6	107		NOM	ACC	TR	TR								
6	108		NOM	ACC	TR	TR								
6	109		NOM	ACC	TR	TR								
6	110		NOM	ACC	TR	TR								
6	111		NOM	ABL	Y	NOM_ABL								
6	112		NOM	DAT	Y	NOM_DAT								
6	113		NOM	DAT	Y	NOM_DAT								
6	114		NOM	DAT	Y	NOM_DAT								
6	115		NOM	ACC	TR	TR								
6	116		NOM	DAT	Y	NOM_DAT								
6	117		NOM	ALL1	Y	NOM_ALL1								
6	118		NOM	ACC	TR	TR								
6	119		NOM	DAT	Y	NOM_DAT								
6	120		NOM	ACC	TR	TR								
6	121		NOM	ACC	TR	TR								
6	122		NOM	ALL1	Y	NOM_ALL1								
6	123		NOM	DAT	Y	NOM_DAT								
6	124		NOM	ACC	TR	TR								
6	125		NOM	ACC	TR	TR								
6	126		NOM	ACC	TR	TR								
6	127		NOM	GENdeesh	Y	NOM_GENdeesh								
6	128		NOM	ABL	Y	NOM_ABL								
6	129		NOM	ACC	TR	TR								
6	130		NOM	ABL	Y	NOM_ABL								
56	1	uni-	POSS	NOM	X	POSS_NOM								
56	2	sulə-	NOM	INS	Y	NOM_INS								
56	3	ŋələ-	NOM	INS	Y	NOM_INS								
56	4	wəndə-	NOM	ACC	TR	TR								
56	5	NEG + zokčo	NOM	INS	Y	NOM_INS								
56	6	d'oxo  bi-	NOM	DIR	Y	NOM_DIR								
56	7	čəzə-	NOM	ACC	TR	TR								
56	8	asta-	NOM	ACC	TR	TR								
56	9	isə-	NOM	ACC	TR	TR								
56	10	*	*	*	*									
56	11	b'a-	NOM	INS	Y	NOM_INS								
56	12	ii-	NOM	DIR	Y	NOM_DIR								
56	13	ətə-	NOM	ACC	TR	TR								
56	14	ñuo-gi-	NOM	ABL	Y	NOM_ABL								
56	15	igbə-	NOM	ACC	TR	TR								
56	16	uu-woŋ-	NOM	ACC	TR	TR								
56	17	diɣanə-	NOM	DIR	Y	NOM_DIR								
56	18	zawa-	NOM	ACC	TR	TR								
56	19	b'oŋ-	NOM	ACC	TR	TR								
56	20	daila-	NOM	ACC	TR	TR								
56	21	iiŋ-	NOM	LOC	Y	NOM_LOC								
56	22	tuŋga-la-	NOM	LOC	Y	NOM_LOC								
56	23	w'ali-	NOM	INS	Y	NOM_INS								
56	24	andasi-	NOM	INS	Y	NOM_INS								
56	25	məisi-	NOM	ACC	TR	TR								
56	26	diga-	NOM	ACC	TR	TR								
56	27	kakčisi-	NOM	ACC	TR	TR								
56	28	alasi-	NOM	ACC	TR	TR								
56	29	oŋmo-	NOM	ACC	TR	TR								
56	30	*	*	*	*									
56	31	gələ-	NOM	ACC	TR	TR								
56	32	*	*	*	*									
56	33	sə-	NOM	ACC	TR	TR								
56	34	gusi-	NOM	INS	Y	NOM_INS								
56	35	susa-wasi-	NOM	ABL	Y	NOM_ABL								
56	36	o-	NOM	ACC	TR	TR								
56	37	kəsə-we-li-	NOM	ACC	TR	TR								
56	38	(COP)	NOM	ORN	Y	NOM_ORN								
56	39	galaktə-	NOM	ACC	TR	TR								
56	40	kraskala-	NOM	ACC	TR	TR								
56	41	iktəmə-lə-	NOM	ACC	TR	TR								
56	42	*	*	*	*									
56	43	zawa-kcə-	NOM	ACC	TR	TR								
56	44	buktali-	NOM	ACC	TR	TR								
56	45	*	*	*	*									
56	46	aju-	NOM	ACC	TR	TR								
56	47	akpi-	NOM	INS	Y	NOM_INS								
56	48	*	*	*	*									
56	49	siki-	NOM	ACC	TR	TR								
56	50	təti-gi-	NOM	ACC	TR	TR								
56	51	*	*	*	*									
56	52	*	*	*	*									
56	53	xokco-	NOM	DIR	Y	NOM_DIR								
56	54	sabda- (tääsi )	ACC	NOM	X	ACC_NOM								
56	55	b'a-gi-	NOM	ACC	TR	TR								
56	56	ə-i-ni iinə	DAT	NOM	X	DAT_NOM								
56	57	galu-	NOM	ACC	TR	TR								
56	58	čaalə-	NOM	ACC	TR	TR								
56	59	zokco-	NOM	INS	Y	NOM_INS								
56	60	?	*	*	*									
56	61	osi-gi-	DAT	NOM	X	DAT_NOM								
56	62	diaŋ-	NOM	DIR	Y	NOM_DIR								
56	63	nienti-lə-	NOM	ACC	TR	TR								
56	64	xonto	NOM	ABL	Y	NOM_ABL								
56	65	amääsa-	NOM	ABL	Y	NOM_ABL								
56	66	gəŋculə-	NOM	ACC	TR	TR								
56	67	*	*	*	*									
56	68	dau-	NOM	ACC	TR	TR								
56	69	jəxə-	NOM	ACC	TR	TR								
56	70	oño-	NOM	ACC	TR	TR								
56	71	umnasi-	NOM	ACC	TR	TR								
56	72	unə-wə-	NOM	ACC	TR	TR								
56	73	asə-	NOM	DIR	Y	NOM_DIR								
56	74	nodo-	NOM	ACC	TR	TR								
56	75	likpi-	NOM	ACC	TR	TR								
56	76	zoŋi-	NOM	ACC	TR	TR								
56	77	bələsi-	NOM	ACC	TR	TR								
56	78	sə-	NOM	ACC	TR	TR								
56	79	agdinda-	NOM	DAT	Y	NOM_DAT								
56	80	əndə-	NOM	INS	Y	NOM_INS								
56	81	lagbaŋ-	NOM	LOC	Y	NOM_LOC								
56	82	*	*	*	*									
56	83	agda-	*	*	*									
56	84	diɣa-	NOM	DIR	Y	NOM_DIR								
56	85	b'a-	NOM	ACC	TR	TR								
56	86	tugbu-	NOM	ACC	TR	TR								
56	87	*	*	*	*									
56	88	*	*	*	*									
56	89	*	*	*	*									
56	90	əugi-	NOM	ABL	Y	NOM_ABL								
56	91	düi-si-	NOM	ACC	TR	TR								
56	92	*	*	*	*									
56	93	düi-si-	NOM	ACC	TR	TR								
56	94	solü-	NOM	INS	Y	NOM_INS								
56	95	isə-si-	NOM	DIR	Y	NOM_DIR								
56	96	asta-	NOM	ACC	TR	TR								
56	97	t'osi-	NOM	ACC	TR	TR								
56	98	*	*	*	*									
56	99	*	*	*	*									
56	100	bi-	NOM	NOM(NO.AGR)	Y	NOM_NOM(NO.AGR)								
56	101	gakpa-	NOM	ACC	TR	TR								
56	102	kuŋgədə-	NOM	ACC	TR	TR								
56	103	nodo-	NOM	ACC	TR	TR								
56	104	juu-	NOM	LOC	Y	NOM_LOC								
56	105	wa-	NOM	ACC	TR	TR								
56	106	duktə-	NOM	ACC	TR	TR								
56	107	ñuɣasi-	NOM	ACC	TR	TR								
56	108	taŋi-	NOM	ACC	TR	TR								
56	109	ugi-wəŋ-	NOM	ACC	TR	TR								
56	110	čəzə-	NOM	ACC	TR	TR								
56	111	*	*	*	*									
56	112	agdа-	NOM	INS	Y	NOM_INS								
56	113	aju-li-	NOM	ACC	TR	TR								
56	114	čəzə-	*	*	*									
56	115	nantə-	NOM	ACC	TR	TR								
56	116	*	*	*	*									
56	117	tagdа-	NOM	DIR	Y	NOM_DIR								
56	118	xuenə-	NOM	ACC	TR	TR								
56	119	aju-	NOM	ACC	TR	TR								
56	120	*	*	*	*									
56	121	gələ-	NOM	ACC	TR	TR								
56	122	tagda-	NOM	DIR	Y	NOM_DIR								
56	123	tagda-	NOM	DIR	Y	NOM_DIR								
56	124	tagda-waŋ-	NOM	ACC	TR	TR								
56	125	*	*	*	*									
56	126	*	*	*	*									
56	127	*	*	*	*									
56	128	*	*	*	*									
56	129	*	*	*	*									
56	130	xagzə-	*	*	*									
75	1	q'ač'+LV	GEN	ABS	X	GEN_ABS								
75	2	baft'	ABS	ABS(NO.AGR)	Y	ABS_ABS(NO.AGR)								
75	3	q'ı̌+LV	ERG	ABL	Y	ERG_ABL								
75	4	bos	ERG	ABS	TR	TR								
75	5	xeylək+BE	GEN	ABS	X	GEN_ABS								
75	6	oşq'ar	ABS	DAT	Y	ABS_DAT								
75	7	vě	ABS	DAT	Y	ABS_DAT								
75	8	ex+LV	ERG	ABS	TR	TR								
75	9	ak'	ERG	ABS	TR	TR								
75	10	təsir+LV	ERG	ABS	TR	TR								
75	11	irəst'=e har-	ABS	ABL	Y	ABS_ABL								
75	12	baś	ABS	DAT	Y	ABS_DAT								
75	13	ta==şer	ERG	ABS	TR	TR								
75	14	c'er	ABS	ABL	Y	ABS_ABL								
75	15	c'ev	ERG	ABS	TR	TR								
75	16	k'os'+LV	ERG	ABS	TR	TR								
75	17	p	ERG	DAT	Y	ERG_DAT								
75	18	COP	GEN	ABS	X	GEN_ABS								
75	19	pːa	ABL	DAT	XY	ABL_DAT								
75	20	çax+LV	ERG	ABS	TR	TR								
75	21	pːa	ABL	DAT	XY	ABL_DAT								
75	22	kul+LV	ERG	ABS	TR	TR								
75	23	dava+LV	ERG	ABL	Y	ERG_ABL								
75	24	dost'luğ+LV	ERG	ABL	Y	ERG_ABL								
75	25	fikir+LV	ERG	ABL	Y	ERG_ABL								
75	26	kəy	ERG	ABS	TR	TR								
75	27	č'oč'a	ERG	ABS	TR	TR								
75	28	yaq'-a=ne běğ	ERG	GEN	Y	ERG_GEN								
75	29	eyexun=e c'evk'-	ERG	ABS	TR	TR								
75	30	asılı	ABS	ABL	Y	ABS_ABL								
75	31	k'al+LV	ERG	ABS	TR	TR								
75	32	tanış bak-	ABS	ABL	Y	ABS_ABL								
75	33	çal+ST	ERG	ABS	TR	TR								
75	34	far+LV	ERG	ABS	TR	TR								
75	35	t'i+ST	ABS	ABL	Y	ABS_ABL								
75	36	düz+LV	ERG	ABS	TR	TR								
75	37	lağ-a=ne haq'	ERG	DAT	Y	ERG_DAT								
75	38	COP	GEN	ABS	X	GEN_ABS								
75	39	qə̌v	ERG	ABS	TR	TR								
75	40	mas'i+LV	ERG	ABS	TR	TR								
75	41	biq'	ERG	ABS	TR	TR								
75	42	mand-	ABS	CAR	Y	ABS_CAR								
75	43	biq'	ERG	ABS	TR	TR								
75	44	xox+LV	ERG	ABS	TR	TR								
75	45	tərif+LV	ERG	ABS	TR	TR								
75	46	çur+DAT	ERG	ABS	TR	TR								
75	47	fə̌l+LV	ERG	ERG	Y	ERG_ERG								
75	48	*	*	*	*									
75	49	os'+ST	ERG	ABS	TR	TR								
75	50	lap	ERG	ABS	TR	TR								
75	51	s'i	GEN	ABS	X	GEN_ABS								
75	52	caza+LV	ERG	ABS	TR	TR								
75	53	hücüm+LV	ERG	GENloxol	Y	ERG_GENloxol								
75	54	buy=e bak	ABS	ERG	Y	ABS_ERG								
75	55	bə̌ğə̌+LV	ERG	ABS	TR	TR								
75	56	kam	GEN	ABS	X	GEN_ABS								
75	57	ak'-sun te=ne çur+LV	ERG	ABS	TR	TR								
75	58	xoşel ey-	GEN	ABS	X	GEN_ABS								
75	59	lazım	DAT	ABS	X	DAT_ABS								
75	60	but'	ERG	ABS	TR	TR								
75	61	mand	AD	ABS	X	AD_ABS								
75	62	coğab-a=ne tad-	ERG	GEN	Y	ERG_GEN								
75	63	qay+LV	ERG	ABS	TR	TR								
75	64	lari+NEG	ABS	SUPERlari	Y	ABS_SUPERlari								
75	65	qoş=e mand-	ABS	ABL	Y	ABS_ABL								
75	66	ez+LV	ERG	ABS	TR	TR								
75	67	ad+LV	ABL	ERG	XY	ABL_ERG								
75	68	c'ova+ST	ABS	ABL	Y	ABS_ABL								
75	69	mə̌ğ+LV	ERG	ABS	TR	TR								
75	70	śam+LV	ERG	ABS	TR	TR								
75	71	ǔğ	ERG	ABS	TR	TR								
75	72	xe+LV	ERG	ABS	TR	TR								
75	73	yarayinş+LV	ABS	DAT	Y	ABS_DAT								
75	74	c'er	ABS	ABL	Y	ABS_ABL								
75	75	but'+ST	ERG	ABS	TR	TR								
75	76	eyex=e	GEN	ABS	X	GEN_ABS								
75	77	köməy+LV	ERG	DAT	Y	ERG_DAT								
75	78	q'amiş	ERG	ABS	TR	TR								
75	79	du+ST	ERG	ABS	TR	TR								
75	80	bo	*	*	*									
75	81	ləçəq'+LV	ABS	DAT	Y	ABS_DAT								
75	82	taşev+ST	ERG	DAT	Y	ERG_DAT								
75	83	mǔq'+LV	*	*	*									
75	84	exlət'+LV	ERG	ABL	Y	ERG_ABL								
75	85	eçer	ERG	ABS	TR	TR								
75	86	sa+ST	ERG	ABS	TR	TR								
75	87	kal	ABS	GEN	Y	ABS_GEN								
